ball_by_ball_id,ball_by_ball_name,match_score,reason
3104,J Blades,63,No good match found
3105,J Blake,67,No good match found
3106,J Botha,62,No good match found
3109,J Buchanan,61,No good match found
3110,J Bulele,67,No good match found
3111,J Burton,71,No good match found
3113,J Cama,62,No good match found
3116,J Chaturanga,64,No good match found
3117,J Chialoufas,67,No good match found
3118,J Chilia,60,No good match found
3119,J Clark,67,No good match found
3120,J Cleetus,67,No good match found
3121,J Clough,50,No good match found
3122,J Coetzee,59,No good match found
3123,J Daley,71,No good match found
3124,J Danikula,70,No good match found
3125,J Davidson,67,No good match found
3126,J Dawood,74,No good match found
3127,J Dickinson,61,No good match found
3128,J Dowling,63,No good match found
3129,J Drysdale,60,No good match found
3130,J Dunn,57,No good match found
3131,J Dzulfikar,53,No good match found
3132,J Edmiston,63,No good match found
3133,J Edness,56,No good match found
3134,J Efosa,62,No good match found
3135,J Erdenesuvd,60,No good match found
3136,J Essex,56,No good match found
3138,J Francis,59,No good match found
3139,J Fraser-McGurk,58,No good match found
3140,J Gallimore,60,No good match found
3141,J George,62,No good match found
3142,J Ghadiyali,61,No good match found
3143,J Ghelzai,59,No good match found
3144,J Gilbert,59,No good match found
3145,J Giyanani,70,No good match found
3147,J Goodwin,67,No good match found
3149,J Grassi,59,No good match found
3150,J Gray,67,No good match found
3151,J Grzinic,59,No good match found
3152,J Gumbie,71,No good match found
3153,J Gunasekar,67,No good match found
3154,J Hansrod,67,No good match found
3155,J Harrison,74,No good match found
3156,J Hazell,71,No good match found
3158,J Hermann,67,No good match found
3159,J Hicks,63,No good match found
3160,J Hill,67,No good match found
3161,J Hoffman,59,No good match found
3162,J Horrocks,60,No good match found
3163,J Hull,62,No good match found
3164,J Hurley,71,No good match found
3165,J Intan,62,No good match found
3166,J Jagroo,67,No good match found
3167,J James,67,No good match found
3168,J Jarvis,60,No good match found
3169,J Jemison,70,No good match found
3170,J Jojo,62,No good match found
3171,J Kariko,67,No good match found
3173,J Kaushal,59,No good match found
3175,J Kgang,62,No good match found
3176,J Kida,67,No good match found
3177,J Kila,67,No good match found
3179,J Kominkova,63,No good match found
3180,J Kowa,67,No good match found
3181,J Kunnanchirakkal,58,No good match found
3182,J Landsberg,64,No good match found
3188,J Long,62,No good match found
3189,J Louw,67,No good match found
3193,J Masquater,70,No good match found
3194,J Matharu,67,No good match found
3195,J Mbabazi,62,No good match found
3196,J Mees,62,No good match found
3197,J Mikulic,56,No good match found
3198,J Miyaji,62,No good match found
3199,J Mosca,62,No good match found
3200,J Mubarak,67,No good match found
3202,J Neupane,59,No good match found
3203,J Newland,67,No good match found
3205,J Nyirankundineza,52,No good match found
3206,J Nyumbu,50,No good match found
3207,J Ogolla,62,No good match found
3208,J Otieno,67,No good match found
3210,J Pakeman,59,No good match found
3211,J Pakhiaokajee,57,No good match found
3214,J Perera,74,No good match found
3215,J Perman,71,No good match found
3216,J Peter,67,No good match found
3217,J Pickering,60,No good match found
3218,J Pillay,71,No good match found
3219,J Pook,62,No good match found
3220,J Post,71,No good match found
3221,J Proctor,62,No good match found
3222,J Prodehl,62,No good match found
3223,J Pullen,62,No good match found
3224,J Ramanandi,63,No good match found
3225,J Rasu,57,No good match found
3226,J Raubenheimer,56,No good match found
3227,J Reb,62,No good match found
3229,J Rokoro,67,No good match found
3230,J Roper,71,No good match found
3231,J Sainda,71,No good match found
3232,J Sanele,67,No good match found
3233,J Savage,67,No good match found
3234,J Sebanja,67,No good match found
3235,J Shaju,56,No good match found
3236,J Shashen,67,No good match found
3237,J Shaw,62,No good match found
3238,J Singye,67,No good match found
3239,J Smits,67,No good match found
3240,J Souckova,56,No good match found
3241,J Stanigze,60,No good match found
3242,J Suleman,67,No good match found
3243,J Sumerauer,60,No good match found
3244,J Symes,59,No good match found
3245,J Theron,71,No good match found
3246,J Thinley,74,No good match found
3248,J Trembeath-Moro,56,No good match found
3249,J Tuffin,62,No good match found
3250,J Tugsjargal,64,No good match found
3251,J Ulrik,59,No good match found
3252,J Umanath,67,No good match found
3253,J Valenikuila,52,No good match found
3254,J Van Der Werf,65,No good match found
3255,J Veikauyaki,50,No good match found
3256,J Vijay,53,No good match found
3257,J Vira,57,No good match found
3258,J Weatherald,60,No good match found
3259,J West,62,No good match found
3261,J Wilson,67,No good match found
3262,J Winster,67,No good match found
3263,J Yamashita,60,No good match found
3264,J Yon,67,No good match found
3265,J de Figueiredo,58,No good match found
3267,J du Plessis,55,No good match found
3268,J van Dyk,64,No good match found
3269,J van Heerden,67,No good match found
3270,J van Vliet,53,No good match found
3271,JA Bird,62,No good match found
3274,JA Burrows,60,No good match found
3275,JA Chohan,64,No good match found
3278,JA Diergaardt,57,No good match found
3280,JA Fitzgerald,58,No good match found
3282,JA Leaning,74,No good match found
3283,JA Morkel,59,No good match found
3284,JA Porter,71,No good match found
3286,JA Rudolph,57,No good match found
3287,JA Rymer,59,No good match found
3288,JA Simpson,70,No good match found
3289,JA Stiglitz,60,No good match found
3290,JA Tattersall,57,No good match found
3291,JA Thompson,60,No good match found
3292,JA Turner,71,No good match found
3293,JAD Lawrenson,67,No good match found
3294,JAH Marshall,61,No good match found
3295,JAM Henri,71,No good match found
3296,JAN Ngono,71,No good match found
3297,JAR Blain,63,No good match found
3298,JAR Harris,74,No good match found
3299,JB Abega,56,No good match found
3300,JB Cracknell,64,No good match found
3301,JB Lintott,74,No good match found
3302,JB Nero,67,No good match found
3303,JB Reva,71,No good match found
3305,JC Balt,59,No good match found
3307,JC Cullen,63,No good match found
3308,JC Darji,60,No good match found
3309,JC Hildreth,60,No good match found
3311,JC Sokomanu,60,No good match found
3312,JC Tongue,59,No good match found
3313,JC Tredwell,67,No good match found
3314,JC Wainman,56,No good match found
3316,JD Baker,67,No good match found
3318,JD Freyone,59,No good match found
3319,JD Libby,56,No good match found
3320,JD Nel,62,No good match found
3321,JD Newton,67,No good match found
3322,JD Ryder,67,No good match found
3323,JD Shantry,70,No good match found
3325,JD Vandiar,70,No good match found
3326,JD Wildermuth,55,No good match found
3329,JDM Evison,67,No good match found
3330,JDP Albertze,54,No good match found
3331,JDP Oram,59,No good match found
3333,JE Anyon,63,No good match found
3334,JE Burke,62,No good match found
3335,JE Cameron,74,No good match found
3336,JE Dunford,56,No good match found
3337,JE Home,62,No good match found
3338,JE Jayakodyge,52,No good match found
3339,JE Pitcher,67,No good match found
3340,JE Poysden,63,No good match found
3341,JE Ronalds,63,No good match found
3343,JE Scott,67,No good match found
3345,JE Titmuss,56,No good match found
3346,JE Walcott,59,No good match found
3347,JEA Doctora,56,No good match found
3348,JEC Franklin,55,No good match found
3349,JEG Logan,74,No good match found
3350,JEK Rew,57,No good match found
3351,JF Chester,63,No good match found
3352,JF Jimenez,56,No good match found
3354,JF Smagacz,56,No good match found
3357,JG Bethell,67,No good match found
3359,JG Kimaro,62,No good match found
3360,JG Myburgh,63,No good match found
3361,JH Davey,67,No good match found
3362,JH Kallis,59,No good match found
3363,JH Kiani,60,No good match found
3364,JH Mensah,60,No good match found
3366,JH Plom,57,No good match found
3367,JH Stander,70,No good match found
3368,JH Wharton,63,No good match found
3369,JHK Adams,62,No good match found
3371,JI de Villiers,61,No good match found
3372,JJ Atkinson,70,No good match found
3373,JJ Bohannon,55,No good match found
3375,JJ Bushnell,64,No good match found
3377,JJ Celestine,67,No good match found
3378,JJ Chicuele,60,No good match found
3379,JJ Cobb,62,No good match found
3380,JJ Davidson,64,No good match found
3381,JJ Feldman,63,No good match found
3382,JJ Huo,67,No good match found
3383,JJ Nyambo,59,No good match found
3384,JJ Pienaar,56,No good match found
3386,JJ Smit,67,No good match found
3388,JJ Weatherley,57,No good match found
3389,JJ Wright,56,No good match found
3390,JJ van der Wath,64,No good match found
3391,JJG Sales,74,No good match found
3392,JK Fuller,63,No good match found
3393,JK Kamande,63,No good match found
3395,JK Mukhiya,56,No good match found
3396,JK Vifah,50,No good match found
3397,JKC Ahir,71,No good match found
3398,JKC Claxton,64,No good match found
3399,JKD Andreano,64,No good match found
3400,JKH Naik,56,No good match found
3401,JKP Ellick,60,No good match found
3402,JL Aras,62,No good match found
3405,JL Gunn,57,No good match found
3408,JL Lambourdiere,58,No good match found
3409,JL Lawlor,60,No good match found
3410,JL Martel,67,No good match found
3411,JL Ontong,67,No good match found
3412,JL Pattinson,67,No good match found
3414,JL Tutty,56,No good match found
3415,JL de Mey,67,No good match found
3416,JL du Plooy,53,No good match found
3417,JLB Davies,74,No good match found
3419,JM Apio,67,No good match found
3421,JM Bird,67,No good match found
3422,JM Blatherwick,56,No good match found
3423,JM Clarke,71,No good match found
3424,JM Coles,71,No good match found
3425,JM Cooke,67,No good match found
3426,JM Cox,57,No good match found
3428,JM Davison,67,No good match found
3429,JM De Caires,67,No good match found
3430,JM Dibble,59,No good match found
3431,JM Fields,59,No good match found
3432,JM How,62,No good match found
3433,JM Iradukunda,58,No good match found
3434,JM Joao,62,No good match found
3436,JM Kemp,71,No good match found
3438,JM Mennie,63,No good match found
3439,JM Muirhead,70,No good match found
3440,JM Nthenya,67,No good match found
3441,JM Obando,70,No good match found
3442,JM Polarouthu,57,No good match found
3445,JM Vujinovich,67,No good match found
3446,JM Watkin,67,No good match found
3447,JM Willathgamuwa,62,No good match found
3448,JMJ Lynn,67,No good match found
3450,JMV Ingabire,60,No good match found
3451,JMV Junior,53,No good match found
3452,JN Diseko,59,No good match found
3453,JN Dorji,56,No good match found
3454,JN Frylinck,63,No good match found
3455,JN Gillespie,57,No good match found
3456,JN Loftie-Eaton,58,No good match found
3460,JN Snape,67,No good match found
3461,JN du Plooy,53,No good match found
3462,JNK Shannon,57,No good match found
3464,JNT Vare,67,No good match found
3465,JO Adedeji,53,No good match found
3466,JO Baker,67,No good match found
3468,JO Ngoche,59,No good match found
3469,JOA Gordon,63,No good match found
3471,JOP Scamans,57,No good match found
3473,JP Bray,62,No good match found
3474,JP Duminy,63,No good match found
3475,JP Faulkner,60,No good match found
3476,JP Greaves,60,No good match found
3478,JP Kaltapau,57,No good match found
3480,JP Kotze,53,No good match found
3481,JP Kreusch,56,No good match found
3482,JP McIlroy,62,No good match found
3483,JP Morley,63,No good match found
3484,JP Webb,53,No good match found
3485,JP de Villiers,61,No good match found
3487,JPH Hayes,67,No good match found
3488,JPR Lamsam,60,No good match found
3489,JQK Moala,71,No good match found
3490,JR Barry,62,No good match found
3491,JR Hansen,71,No good match found
3493,JR Hopes,67,No good match found
3494,JR Loughran,60,No good match found
3495,JR Lucky,59,No good match found
3496,JR Medianesta,61,No good match found
3497,JR Philippe,70,No good match found
3498,JRD Ngana,67,No good match found
3499,JRMVB Sanjaya,61,No good match found
3501,JS Foster,67,No good match found
3502,JS Gatting,70,No good match found
3503,JS Henriksen,67,No good match found
3504,JS Iggo,62,No good match found
3505,JS Jesani,60,No good match found
3506,JS Kundi,56,No good match found
3507,JS Malhotra,63,No good match found
3508,JS Ndanu,67,No good match found
3510,JS Pooranakaran,61,No good match found
3511,JS Rymell,63,No good match found
3512,JS Sykes,59,No good match found
3513,JT Ball,60,No good match found
3514,JT Brassell,67,No good match found
3515,JT Darrell,63,No good match found
3516,JT Manase,63,No good match found
3517,JT Matadha,64,No good match found
3519,JT Pooranakaran,61,No good match found
3520,JT Smuts,62,No good match found
3521,JTA Burnham,60,No good match found
3522,JW Chilia,57,No good match found
3523,JW Dernbach,63,No good match found
3524,JW Hastings,60,No good match found
3525,JW Jenner,63,No good match found
3526,JW Ogle-Thomas,61,No good match found
3528,JW Wells,67,No good match found
3529,JW Wilson,64,No good match found
3530,JWA Taylor,74,No good match found
3531,JWM Dalrymple,55,No good match found
3532,JWN Moses,63,No good match found
3537,Jagrat Dubey,60,No good match found
3540,Jahanzaib Sultan,65,No good match found
3541,Jahurul Islam,74,No good match found
3542,Jai Sinh,67,No good match found
3543,Jai Tiwari,57,No good match found
3544,Jaikumar Thakur,58,No good match found
3545,Jaison Jerome,55,No good match found
3546,Jaker Ali,74,No good match found
3547,Jakob Gul,53,No good match found
3548,James Bracey,60,No good match found
3549,James Middlebrook,54,No good match found
3550,Jamshid Nasiri,56,No good match found
3551,Janak Prakash,55,No good match found
3552,Jandu Hamoud,58,No good match found
3553,Jang Jin,59,No good match found
3554,Jannadiah Halim,64,No good match found
3555,Jannatul Ferdus,54,No good match found
3556,Jannisar Khan,72,No good match found
3558,Jaskaran Singh,62,No good match found
3559,Jason Lui,67,No good match found
3560,Jaspal Singh,69,No good match found
3561,Jaspreet Singh,71,No good match found
3562,Jassim Khan,73,No good match found
3563,Jaswinder Singh,69,No good match found
