match_id,team,innings_number,total_runs,total_wickets,balls_bowled,overs_bowled,run_rate,extras,boundaries_4s,boundaries_6s,boundaries_total,venue,city,date,opposition,match_outcome,player_of_match,teams,team_batting_avg,team_strike_rate,team_centuries,team_fifties,team_boundaries_4s,team_boundaries_6s,team_players_count,team_bowling_avg,team_economy,team_wickets,team_maidens,team_batsmen,team_bowlers,team_allrounders,team_wicketkeepers,venue_avg_runs,venue_runs_std,venue_matches,venue_min_runs,venue_max_runs,venue_avg_rr,venue_rr_std,venue_avg_boundaries,venue_total_boundaries,venue_high_scoring,opp_avg_runs,opp_runs_std,opp_matches,opp_avg_rr,opp_rr_std,opp_avg_boundaries,opp_total_boundaries,team_balance,venue_advantage
1119502,India,1,118,0,125,20.833333333333332,5.664000000000001,10,9,2,11,Barsapara Cricket Stadium,Guwahati,2017-10-10,Australia,Australia,['JP Behrendorff'],"['India', 'Australia']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,120.0,2.83,2,118,122,6.68,1.44,13.0,26,0,140.72,48.92,18,7.22,2.12,15.83,285,0.37777777777777777,-28.071949238578668
1119502,Australia,2,122,0,95,15.833333333333334,7.705263157894737,2,10,5,15,Barsapara Cricket Stadium,Guwahati,2017-10-10,India,Australia,['JP Behrendorff'],"['India', 'Australia']",17.843999999999998,113.89703703703707,6.0,72.0,1271.0,542.0,53,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,120.0,2.83,2,118,122,6.68,1.44,13.0,26,0,147.7,37.55,30,7.64,1.52,17.7,531,0.25925925925925924,-28.071949238578668
1119542,England,1,221,0,122,20.333333333333332,10.868852459016393,3,22,11,33,Edgbaston,Birmingham,2018-06-27,Australia,England,['AU Rashid'],"['England', 'Australia']",19.708275862068966,122.33566666666667,4.0,96.0,1611.0,712.0,69,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,173.0,30.83,40,102,231,8.64,1.29,20.9,836,1,140.72,48.92,18,7.22,2.12,15.83,285,0.358974358974359,24.928050761421332
1119542,Australia,2,193,0,123,20.5,9.414634146341463,6,15,10,25,Edgbaston,Birmingham,2018-06-27,England,England,['AU Rashid'],"['England', 'Australia']",17.843999999999998,113.89703703703707,6.0,72.0,1271.0,542.0,53,43.237272727272725,5.711304347826087,0.0,227.0,7,20,16,6,173.0,30.83,40,102,231,8.64,1.29,20.9,836,1,158.35,27.13,23,8.03,1.24,19.61,451,0.25925925925925924,24.928050761421332
1119543,England,1,159,0,125,20.833333333333332,7.632000000000001,7,16,4,20,Old Trafford,Manchester,2018-07-03,India,India,['Kuldeep Yadav'],"['England', 'India']",19.708275862068966,122.33566666666667,4.0,96.0,1611.0,712.0,69,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,147.7,37.55,30,7.64,1.52,17.7,531,0.358974358974359,8.548050761421337
1119543,India,2,163,0,114,19.0,8.578947368421053,6,14,7,21,Old Trafford,Manchester,2018-07-03,England,India,['Kuldeep Yadav'],"['England', 'India']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,156.62,28.27,26,64,194,8.26,1.55,17.23,448,1,158.35,27.13,23,8.03,1.24,19.61,451,0.37777777777777777,8.548050761421337
1119544,India,1,148,0,123,20.5,7.219512195121951,9,10,4,14,Sophia Gardens,Cardiff,2018-07-06,England,England,['AD Hales'],"['India', 'England']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,144.96,42.63,24,32,198,8.36,1.33,16.96,407,0,158.35,27.13,23,8.03,1.24,19.61,451,0.37777777777777777,-3.11194923857866
1119544,England,2,149,0,119,19.833333333333332,7.512605042016808,5,11,6,17,Sophia Gardens,Cardiff,2018-07-06,India,England,['AD Hales'],"['India', 'England']",19.708275862068966,122.33566666666667,4.0,96.0,1611.0,712.0,69,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,144.96,42.63,24,32,198,8.36,1.33,16.96,407,0,147.7,37.55,30,7.64,1.52,17.7,531,0.358974358974359,-3.11194923857866
1119545,England,1,198,0,121,20.166666666666668,9.818181818181818,5,19,12,31,County Ground,Bristol,2018-07-08,India,India,['RG Sharma'],"['England', 'India']",19.708275862068966,122.33566666666667,4.0,96.0,1611.0,712.0,69,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,147.7,37.55,30,7.64,1.52,17.7,531,0.358974358974359,16.048050761421337
1119545,India,2,201,0,113,18.833333333333332,10.672566371681416,1,19,11,30,County Ground,Bristol,2018-07-08,England,India,['RG Sharma'],"['England', 'India']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,164.12,31.31,119,87,249,8.51,1.4,20.33,2419,1,158.35,27.13,23,8.03,1.24,19.61,451,0.37777777777777777,16.048050761421337
1120093,India,1,202,0,123,20.5,9.853658536585366,9,16,10,26,Arun Jaitley Stadium,Delhi,2017-11-01,New Zealand,India,['S Dhawan'],"['India', 'New Zealand']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,175.5,37.48,2,149,202,8.47,1.95,21.5,43,1,140.14,45.63,29,7.41,1.89,16.66,483,0.37777777777777777,27.428050761421332
1120093,New Zealand,2,149,0,126,21.0,7.095238095238095,9,13,4,17,Arun Jaitley Stadium,Delhi,2017-11-01,India,India,['S Dhawan'],"['India', 'New Zealand']",19.43103448275862,120.06310344827588,5.0,79.0,1304.0,650.0,55,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,175.5,37.48,2,149,202,8.47,1.95,21.5,43,1,147.7,37.55,30,7.64,1.52,17.7,531,0.3235294117647059,27.428050761421332
1120094,New Zealand,1,196,0,126,21.0,9.333333333333334,12,14,10,24,Saurashtra Cricket Association Stadium,Rajkot,2017-11-04,India,New Zealand,['C Munro'],"['New Zealand', 'India']",19.43103448275862,120.06310344827588,5.0,79.0,1304.0,650.0,55,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,176.0,28.28,2,156,196,8.53,1.13,22.0,44,1,147.7,37.55,30,7.64,1.52,17.7,531,0.3235294117647059,27.928050761421332
1120094,India,2,156,0,121,20.166666666666668,7.735537190082644,4,16,4,20,Saurashtra Cricket Association Stadium,Rajkot,2017-11-04,New Zealand,New Zealand,['C Munro'],"['New Zealand', 'India']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,176.0,28.28,2,156,196,8.53,1.13,22.0,44,1,140.14,45.63,29,7.41,1.89,16.66,483,0.37777777777777777,27.928050761421332
1120095,India,1,67,0,49,8.166666666666666,8.204081632653061,3,4,3,7,Greenfield International Stadium,Thiruvananthapuram,2017-11-07,New Zealand,India,['JJ Bumrah'],"['India', 'New Zealand']",23.668000000000003,131.1275,12.0,134.0,1843.0,836.0,71,43.14681818181818,5.676923076923076,0.0,371.0,17,28,15,7,64.0,4.24,2,61,67,7.76,0.63,6.5,13,0,140.14,45.63,29,7.41,1.89,16.66,483,0.37777777777777777,-84.07194923857867
1120095,New Zealand,2,61,0,50,8.333333333333334,7.319999999999999,8,3,3,6,Greenfield International Stadium,Thiruvananthapuram,2017-11-07,India,India,['JJ Bumrah'],"['India', 'New Zealand']",19.43103448275862,120.06310344827588,5.0,79.0,1304.0,650.0,55,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,64.0,4.24,2,61,67,7.76,0.63,6.5,13,0,147.7,37.55,30,7.64,1.52,17.7,531,0.3235294117647059,-84.07194923857867
1120291,Sri Lanka,1,102,0,112,18.666666666666668,5.4642857142857135,4,7,2,9,Sheikh Zayed Stadium,Abu Dhabi,2017-10-26,Pakistan,Pakistan,['Usman Shinwari'],"['Sri Lanka', 'Pakistan']",15.398571428571428,106.28866666666667,0.0,51.0,917.0,344.0,60,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,132.33,27.76,24,87,189,6.84,1.09,12.58,302,0,130.61,25.62,23,6.77,1.21,14.52,334,0.3333333333333333,-15.741949238578655
1120291,Pakistan,2,103,0,106,17.666666666666668,5.830188679245283,7,8,0,8,Sheikh Zayed Stadium,Abu Dhabi,2017-10-26,Sri Lanka,Pakistan,['Usman Shinwari'],"['Sri Lanka', 'Pakistan']",19.312800000000003,132.695,3.0,76.0,1107.0,381.0,61,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,132.33,27.76,24,87,189,6.84,1.09,12.58,302,0,159.79,45.23,14,8.13,1.57,17.21,241,0.4634146341463415,-15.741949238578655
1120292,Sri Lanka,1,124,0,122,20.333333333333332,6.0983606557377055,4,11,1,12,Sheikh Zayed Stadium,Abu Dhabi,2017-10-27,Pakistan,Pakistan,['Shadab Khan'],"['Sri Lanka', 'Pakistan']",15.398571428571428,106.28866666666667,0.0,51.0,917.0,344.0,60,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,132.33,27.76,24,87,189,6.84,1.09,12.58,302,0,130.61,25.62,23,6.77,1.21,14.52,334,0.3333333333333333,-15.741949238578655
1120292,Pakistan,2,125,0,124,20.666666666666668,6.048387096774193,10,5,1,6,Sheikh Zayed Stadium,Abu Dhabi,2017-10-27,Sri Lanka,Pakistan,['Shadab Khan'],"['Sri Lanka', 'Pakistan']",19.312800000000003,132.695,3.0,76.0,1107.0,381.0,61,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,132.33,27.76,24,87,189,6.84,1.09,12.58,302,0,159.79,45.23,14,8.13,1.57,17.21,241,0.4634146341463415,-15.741949238578655
1120293,Pakistan,1,180,0,124,20.666666666666668,8.709677419354838,6,13,5,18,Gaddafi Stadium,Lahore,2017-10-29,Sri Lanka,Pakistan,['Shoaib Malik'],"['Pakistan', 'Sri Lanka']",19.312800000000003,132.695,3.0,76.0,1107.0,381.0,61,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,161.8,30.51,10,90,197,7.96,1.25,19.3,193,1,159.79,45.23,14,8.13,1.57,17.21,241,0.4634146341463415,13.728050761421343
1120293,Sri Lanka,2,144,0,122,20.333333333333332,7.081967213114755,3,11,5,16,Gaddafi Stadium,Lahore,2017-10-29,Pakistan,Pakistan,['Shoaib Malik'],"['Pakistan', 'Sri Lanka']",15.398571428571428,106.28866666666667,0.0,51.0,917.0,344.0,60,48.35304347826087,6.027857142857143,0.0,135.0,12,24,15,4,161.8,30.51,10,90,197,7.96,1.25,19.3,193,1,130.61,25.62,23,6.77,1.21,14.52,334,0.3333333333333333,13.728050761421343
1120537,Tanzania,1,92,0,129,21.5,4.27906976744186,15,6,0,6,Wanderers Cricket Ground,Windhoek,2017-09-15,Namibia,Namibia,[],"['Tanzania', 'Namibia']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,23.64,22,58,161,4.57,1.02,7.5,165,0,111.71,30.0,7,5.54,1.33,8.86,62,0.6,-55.07194923857867
1120537,Namibia,2,93,0,118,19.666666666666668,4.728813559322034,10,6,0,6,Wanderers Cricket Ground,Windhoek,2017-09-15,Tanzania,Namibia,[],"['Tanzania', 'Namibia']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,23.64,22,58,161,4.57,1.02,7.5,165,0,90.75,10.01,4,4.92,0.47,8.25,33,0.6,-55.07194923857867
1120538,Kenya,1,89,0,126,21.0,4.238095238095238,11,7,1,8,Wanderers Cricket Ground,Windhoek,2017-09-15,Uganda,Uganda,['I Nakisuuyi'],"['Kenya', 'Uganda']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,23.64,22,58,161,4.57,1.02,7.5,165,0,100.25,33.42,8,5.34,2.13,10.38,83,0.6,-55.07194923857867
1120538,Uganda,2,90,0,125,20.833333333333332,4.32,9,5,0,5,Wanderers Cricket Ground,Windhoek,2017-09-15,Kenya,Uganda,['I Nakisuuyi'],"['Kenya', 'Uganda']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,93.0,23.64,22,58,161,4.57,1.02,7.5,165,0,110.62,32.56,8,5.34,1.49,9.38,75,0.6,-55.07194923857867
1120539,Zimbabwe,1,99,0,126,21.0,4.714285714285714,11,8,0,8,Affies Park,Windhoek,2017-09-16,Uganda,Uganda,['G Candiru'],"['Zimbabwe', 'Uganda']",16.287200000000002,102.61115384615384,0.0,40.0,840.0,267.0,50,43.15235294117647,5.693333333333333,0.0,190.0,12,10,8,5,99.5,0.71,2,99,100,4.66,0.07,7.5,15,0,100.25,33.42,8,5.34,2.13,10.38,83,0.5454545454545454,-48.57194923857867
1120539,Uganda,2,100,0,130,21.666666666666668,4.615384615384615,18,7,0,7,Affies Park,Windhoek,2017-09-16,Zimbabwe,Uganda,['G Candiru'],"['Zimbabwe', 'Uganda']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,99.5,0.71,2,99,100,4.66,0.07,7.5,15,0,110.86,31.97,7,5.54,1.79,10.71,75,0.6,-48.57194923857867
1121057,Hong Kong,1,77,0,133,22.166666666666668,3.4736842105263155,17,1,0,1,Asian Institute of Technology Ground,Bangkok,2017-11-20,Malaysia,Hong Kong,['Chan Sau Har'],"['Hong Kong', 'Malaysia']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,28.93,16,33,129,3.9,1.08,4.31,69,0,97.29,35.36,7,4.56,1.37,4.29,30,0.6,-68.82194923857867
1121057,Malaysia,2,42,0,107,17.833333333333332,2.355140186915888,9,1,0,1,Asian Institute of Technology Ground,Bangkok,2017-11-20,Hong Kong,Hong Kong,['Chan Sau Har'],"['Hong Kong', 'Malaysia']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,28.93,16,33,129,3.9,1.08,4.31,69,0,92.0,45.94,9,5.25,2.32,8.78,79,0.6,-68.82194923857867
1121058,United Arab Emirates,1,40,0,34,5.666666666666667,7.0588235294117645,5,4,0,4,Terdthai Cricket Ground,Bangkok,2017-11-20,China,United Arab Emirates,['UCKA Dona'],"['United Arab Emirates', 'China']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,25.19,16,10,94,3.74,1.54,2.06,33,0,69.67,40.66,6,5.1,1.32,4.0,24,0.6,-99.13194923857867
1121058,China,2,24,0,31,5.166666666666667,4.64516129032258,2,0,0,0,Terdthai Cricket Ground,Bangkok,2017-11-20,United Arab Emirates,United Arab Emirates,['UCKA Dona'],"['United Arab Emirates', 'China']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,25.19,16,10,94,3.74,1.54,2.06,33,0,93.82,48.3,11,5.29,1.81,7.18,79,0.6,-99.13194923857867
1121059,Thailand,1,90,0,126,21.0,4.285714285714286,9,2,0,2,Terdthai Cricket Ground,Bangkok,2017-11-20,Nepal,Unknown,[],"['Thailand', 'Nepal']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,25.19,16,10,94,3.74,1.54,2.06,33,0,70.8,15.58,5,3.42,0.69,3.2,16,0.6,-99.13194923857867
1121059,Nepal,2,10,0,23,3.8333333333333335,2.608695652173913,1,0,0,0,Terdthai Cricket Ground,Bangkok,2017-11-20,Thailand,Unknown,[],"['Thailand', 'Nepal']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,25.19,16,10,94,3.74,1.54,2.06,33,0,33.0,16.31,5,2.46,0.89,1.0,5,0.6,-99.13194923857867
1121060,China,1,33,0,85,14.166666666666666,2.3294117647058825,11,0,0,0,Asian Institute of Technology Ground,Bangkok,2017-11-21,Malaysia,Malaysia,['Jannadiah Halim'],"['China', 'Malaysia']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,28.93,16,33,129,3.9,1.08,4.31,69,0,97.29,35.36,7,4.56,1.37,4.29,30,0.6,-68.82194923857867
1121060,Malaysia,2,34,0,67,11.166666666666666,3.0447761194029854,6,0,0,0,Asian Institute of Technology Ground,Bangkok,2017-11-21,China,Malaysia,['Jannadiah Halim'],"['China', 'Malaysia']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,28.93,16,33,129,3.9,1.08,4.31,69,0,69.67,40.66,6,5.1,1.32,4.0,24,0.6,-68.82194923857867
1121062,United Arab Emirates,1,34,0,55,9.166666666666666,3.7090909090909094,1,1,0,1,Terdthai Cricket Ground,Bangkok,2017-11-21,Thailand,Thailand,['N Boochatham'],"['United Arab Emirates', 'Thailand']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,25.19,16,10,94,3.74,1.54,2.06,33,0,33.0,16.31,5,2.46,0.89,1.0,5,0.6,-99.13194923857867
1121062,Thailand,2,35,0,34,5.666666666666667,6.1764705882352935,3,0,1,1,Terdthai Cricket Ground,Bangkok,2017-11-21,United Arab Emirates,Thailand,['N Boochatham'],"['United Arab Emirates', 'Thailand']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,48.94,25.19,16,10,94,3.74,1.54,2.06,33,0,93.82,48.3,11,5.29,1.81,7.18,79,0.6,-99.13194923857867
1121063,Hong Kong,1,129,0,134,22.333333333333332,5.776119402985075,16,9,0,9,Asian Institute of Technology Ground,Bangkok,2017-11-23,China,Hong Kong,['KK Gill'],"['Hong Kong', 'China']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,28.93,16,33,129,3.9,1.08,4.31,69,0,69.67,40.66,6,5.1,1.32,4.0,24,0.6,-68.82194923857867
1121063,China,2,77,0,126,21.0,3.6666666666666665,9,6,0,6,Asian Institute of Technology Ground,Bangkok,2017-11-23,Hong Kong,Hong Kong,['KK Gill'],"['Hong Kong', 'China']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,28.93,16,33,129,3.9,1.08,4.31,69,0,92.0,45.94,9,5.25,2.32,8.78,79,0.6,-68.82194923857867
1121064,United Arab Emirates,1,79,0,126,21.0,3.761904761904762,7,4,0,4,Asian Institute of Technology Ground,Bangkok,2017-11-23,Nepal,United Arab Emirates,['Nisha Ali'],"['United Arab Emirates', 'Nepal']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,28.93,16,33,129,3.9,1.08,4.31,69,0,70.8,15.58,5,3.42,0.69,3.2,16,0.6,-68.82194923857867
1121064,Nepal,2,74,0,129,21.5,3.441860465116279,11,4,0,4,Asian Institute of Technology Ground,Bangkok,2017-11-23,United Arab Emirates,United Arab Emirates,['Nisha Ali'],"['United Arab Emirates', 'Nepal']",25.0,120.0,0.0,0.0,0.0,0.0,0,30.0,7.0,0.0,0.0,6,4,1,1,79.25,28.93,16,33,129,3.9,1.08,4.31,69,0,93.82,48.3,11,5.29,1.81,7.18,79,0.6,-68.82194923857867
