innings_number,overs_bowled,run_rate,extras,boundaries_total,is_first_innings,is_high_scoring_venue,team_batting_avg,team_strike_rate,team_centuries,team_fifties,team_bowling_avg,team_economy,team_wickets,team_maidens,team_batsmen,team_bowlers,team_allrounders,team_wicketkeepers,venue_avg_runs,venue_avg_rr,venue_avg_boundaries,opp_avg_runs,opp_avg_rr,opp_avg_boundaries,team_encoded,opposition_encoded,venue_encoded,city_encoded,match_outcome_encoded,team_balance,venue_advantage,total_runs
2,19.666666666666668,8.440677966101694,1,23,0,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,170.42,9.03,22.08,158.35,8.03,19.61,51,8,77,64,49,0.4722222222222222,22.34805076142132,166
1,20.5,8.390243902439025,3,23,1,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,170.42,9.03,22.08,140.14,7.41,16.66,8,37,77,64,7,0.358974358974359,22.34805076142132,172
2,19.166666666666668,6.156521739130435,7,16,0,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,170.42,9.03,22.08,158.35,8.03,19.61,37,8,77,64,7,0.3235294117647059,22.34805076142132,118
1,21.5,6.883720930232558,14,15,1,1,19.860434782608696,112.12375000000002,4.0,57.0,38.2515,5.597727272727273,0.0,138.0,17,19,11,7,164.12,8.51,20.33,140.14,7.41,16.66,51,37,17,10,35,0.4722222222222222,16.048050761421337,148
2,15.833333333333334,9.536842105263158,11,22,0,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,164.12,8.51,20.33,168.76,8.67,22.29,37,51,17,10,35,0.3235294117647059,16.048050761421337,151
1,18.5,6.972972972972973,3,18,1,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,164.12,8.51,20.33,158.35,8.03,19.61,37,8,17,10,7,0.3235294117647059,16.048050761421337,129
2,16.166666666666668,8.041237113402062,3,19,0,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,164.12,8.51,20.33,140.14,7.41,16.66,8,37,17,10,7,0.358974358974359,16.048050761421337,130
1,20.166666666666668,6.793388429752066,8,18,1,1,19.43103448275862,120.06310344827588,5.0,79.0,31.645789473684204,5.441000000000001,0.0,284.0,11,23,11,8,164.12,8.51,20.33,158.35,8.03,19.61,37,8,17,16,7,0.3235294117647059,16.048050761421337,137
2,17.5,8.057142857142857,6,21,0,1,19.70827586206897,122.33566666666668,4.0,96.0,36.46476190476191,5.751739130434783,0.0,355.0,14,25,20,6,164.12,8.51,20.33,140.14,7.41,16.66,8,37,17,16,7,0.358974358974359,16.048050761421337,141
1,20.666666666666668,9.870967741935484,8,25,1,1,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,152.0,7.65,17.25,157.62,7.57,17.5,41,48,25,27,39,0.4634146341463415,3.928050761421332,204
2,20.5,7.609756097560975,7,18,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,152.0,7.65,17.25,130.61,6.77,14.52,48,41,25,27,39,0.6,3.928050761421332,156
1,21.666666666666668,7.661538461538461,12,18,1,1,19.312800000000003,132.695,3.0,76.0,47.42523809523809,5.762608695652175,0.0,73.0,19,22,12,5,152.0,7.65,17.25,157.62,7.57,17.5,41,48,25,27,39,0.4634146341463415,3.928050761421332,166
2,15.0,5.466666666666667,3,8,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,152.0,7.65,17.25,130.61,6.77,14.52,48,41,25,27,39,0.6,3.928050761421332,82
1,20.166666666666668,8.975206611570247,4,25,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,177.0,8.91,22.0,55,9,17,16,53,0.6,16.048050761421337,181
2,20.5,7.073170731707317,13,15,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,151.92,8.01,18.46,9,55,17,16,53,0.6,16.048050761421337,145
1,20.33333333333333,10.721311475409836,8,32,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,158.07,8.44,19.52,38,29,17,51,27,0.6,16.048050761421337,218
2,20.33333333333333,10.77049180327869,17,29,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,170.81,9.25,21.27,29,38,17,51,27,0.6,16.048050761421337,219
1,20.5,7.560975609756097,9,18,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,179.57,8.67,22.79,39,2,81,52,2,0.6,30.59805076142132,155
2,17.5,9.085714285714284,2,23,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,174.17,8.85,21.1,2,39,81,52,2,0.6,30.59805076142132,159
1,20.5,9.75609756097561,5,25,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,8.7,21.25,154.15,8.21,18.07,67,7,30,39,64,0.6,25.538050761421346,200
2,20.33333333333333,7.672131147540984,5,19,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,8.7,21.25,167.5,8.61,20.81,7,67,30,39,64,0.6,25.538050761421346,156
1,20.83333333333333,9.024,10,19,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,164.45,8.45,20.0,28,66,51,44,63,0.6,8.548050761421337,188
2,20.0,9.5,6,26,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,152.0,7.88,17.0,66,28,51,44,63,0.6,8.548050761421337,190
1,20.33333333333333,7.770491803278689,4,19,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,163.5,8.23,18.89,171.41,8.91,21.3,54,32,38,42,30,0.6,15.428050761421332,158
2,19.83333333333333,8.11764705882353,10,20,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,163.5,8.23,18.89,165.88,8.61,19.88,32,54,38,42,30,0.6,15.428050761421332,161
1,20.5,8.195121951219512,11,19,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,7.58,15.07,156.18,8.11,16.71,12,14,79,60,10,0.6,-5.771949238578657,168
2,17.0,6.176470588235294,1,11,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,7.58,15.07,158.2,8.55,18.68,14,12,79,60,10,0.6,-5.771949238578657,105
1,20.5,8.731707317073171,7,21,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,177.0,8.91,22.0,32,9,17,16,8,0.6,16.048050761421337,179
2,20.166666666666668,8.975206611570247,7,23,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,171.41,8.91,21.3,9,32,17,16,8,0.6,16.048050761421337,181
1,20.33333333333333,8.508196721311476,5,23,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,9.04,20.76,165.88,8.61,19.88,24,54,35,42,22,0.6,23.06805076142132,173
2,19.33333333333333,8.63793103448276,12,21,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,9.04,20.76,171.69,8.75,21.15,54,24,35,42,22,0.6,23.06805076142132,167
1,20.5,9.365853658536585,5,28,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,8.66,20.81,179.57,8.67,22.79,66,2,18,71,63,0.6,16.428050761421332,192
2,20.33333333333333,9.245901639344265,5,26,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,8.66,20.81,164.45,8.45,20.0,2,66,18,71,63,0.6,16.428050761421332,188
1,20.5,10.682926829268292,3,29,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,170.81,9.25,21.27,39,38,17,51,37,0.6,16.048050761421337,219
2,17.666666666666668,9.11320754716981,3,22,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,174.17,8.85,21.1,38,39,17,51,37,0.6,16.048050761421337,161
1,20.33333333333333,7.918032786885246,3,17,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,152.0,7.88,17.0,5,28,17,23,26,0.6,16.048050761421337,161
2,15.333333333333334,10.695652173913045,10,23,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,160.42,8.2,19.65,28,5,17,23,26,0.6,16.048050761421337,164
1,20.666666666666668,9.096774193548386,8,25,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,9.03,22.08,162.13,8.81,19.4,13,50,77,64,48,0.6,22.34805076142132,188
2,17.833333333333332,10.878504672897195,9,31,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,9.03,22.08,148.36,7.97,17.4,50,13,77,64,48,0.6,22.34805076142132,194
1,20.33333333333333,7.524590163934427,5,18,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,8.31,19.16,158.07,8.44,19.52,7,29,24,40,6,0.6,3.2880507614213457,153
2,18.666666666666668,6.428571428571428,4,12,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,8.31,19.16,154.15,8.21,18.07,29,7,24,40,6,0.6,3.2880507614213457,120
1,20.166666666666668,7.785123966942148,2,18,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,179.57,8.67,22.79,67,2,22,8,2,0.6,24.92805076142133,157
2,16.5,9.575757575757576,12,22,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,167.5,8.61,20.81,2,67,22,8,2,0.6,24.92805076142133,158
1,20.33333333333333,6.049180327868853,4,13,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,152.0,7.88,17.0,38,28,51,44,26,0.6,8.548050761421337,123
2,17.0,7.294117647058823,7,15,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,170.81,9.25,21.27,28,38,51,44,26,0.6,8.548050761421337,124
1,20.666666666666668,8.370967741935484,9,21,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,8.36,16.96,151.92,8.01,18.46,12,55,70,14,53,0.6,-3.11194923857866,173
2,19.166666666666668,9.234782608695651,7,22,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,8.36,16.96,158.2,8.55,18.68,55,12,70,14,53,0.6,-3.11194923857866,177
1,20.666666666666668,7.741935483870967,5,19,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,163.17,8.23,18.5,148.36,7.97,17.4,32,13,82,67,11,0.6,15.09805076142132,160
2,19.666666666666668,8.389830508474576,11,18,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,163.17,8.23,18.5,171.41,8.91,21.3,13,32,82,67,11,0.6,15.09805076142132,165
1,20.5,6.585365853658536,4,14,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,164.45,8.45,20.0,5,66,17,23,63,0.6,16.048050761421337,135
2,19.33333333333333,7.03448275862069,8,12,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,160.42,8.2,19.65,66,5,17,23,63,0.6,16.048050761421337,136
1,21.0,7.571428571428571,11,19,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,9.03,22.08,171.69,8.75,21.15,50,24,77,64,22,0.6,22.34805076142132,159
2,17.833333333333332,9.14018691588785,11,16,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,170.42,9.03,22.08,162.13,8.81,19.4,24,50,77,64,22,0.6,22.34805076142132,163
1,20.83333333333333,9.552,10,31,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,8.31,19.16,158.07,8.44,19.52,39,29,24,40,37,0.6,3.2880507614213457,199
2,20.166666666666668,8.925619834710742,4,24,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,8.31,19.16,174.17,8.85,21.1,29,39,24,40,37,0.6,3.2880507614213457,180
1,18.5,9.675675675675675,11,28,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,8.7,21.25,167.5,8.61,20.81,5,67,30,39,4,0.6,25.538050761421346,179
2,14.333333333333334,7.116279069767441,5,12,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,8.7,21.25,160.42,8.2,19.65,67,5,30,39,4,0.6,25.538050761421346,102
1,20.5,8.975609756097562,17,23,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,171.69,8.75,21.15,13,24,17,10,11,0.6,16.048050761421337,184
2,20.83333333333333,8.592,10,19,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,148.36,7.97,17.4,24,13,17,10,11,0.6,16.048050761421337,179
1,21.0,7.523809523809524,10,19,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,7.58,15.07,151.92,8.01,18.46,14,55,79,60,53,0.6,-5.771949238578657,158
2,19.666666666666668,8.186440677966102,15,15,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,7.58,15.07,156.18,8.11,16.71,55,14,79,60,53,0.6,-5.771949238578657,161
1,21.166666666666668,10.488188976377952,14,29,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,9.04,20.76,177.0,8.91,22.0,54,9,35,42,52,0.6,23.06805076142132,222
2,21.166666666666668,8.645669291338582,10,19,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,9.04,20.76,165.88,8.61,19.88,9,54,35,42,52,0.6,23.06805076142132,183
1,21.0,10.0,16,26,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,188.67,9.35,23.83,156.18,8.11,16.71,24,14,78,6,22,0.6,40.59805076142132,210
2,20.33333333333333,10.18032786885246,4,25,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,188.67,9.35,23.83,171.69,8.75,21.15,14,24,78,6,22,0.6,40.59805076142132,207
1,20.666666666666668,8.080645161290322,11,18,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,158.2,8.55,18.68,9,12,17,16,10,0.6,16.048050761421337,167
2,20.5,8.341463414634147,5,22,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,177.0,8.91,22.0,12,9,17,16,10,0.6,16.048050761421337,171
1,21.166666666666668,10.818897637795274,10,30,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,179.57,8.67,22.79,29,2,22,8,27,0.6,24.92805076142133,229
2,15.666666666666666,8.23404255319149,12,13,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,158.07,8.44,19.52,2,29,22,8,27,0.6,24.92805076142133,129
1,20.666666666666668,7.596774193548387,6,17,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,7.34,14.97,154.15,8.21,18.07,67,7,56,18,64,0.6,-4.471949238578674,157
2,20.5,7.170731707317073,11,12,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,7.34,14.97,167.5,8.61,20.81,7,67,56,18,64,0.6,-4.471949238578674,147
1,9.666666666666666,13.448275862068966,11,20,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,8.66,20.81,170.81,9.25,21.27,66,38,18,71,63,0.6,16.428050761421332,130
2,9.0,9.88888888888889,3,14,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,8.66,20.81,164.45,8.45,20.0,38,66,18,71,63,0.6,16.428050761421332,89
1,20.5,9.365853658536585,7,23,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,151.92,8.01,18.46,54,55,17,31,52,0.6,16.048050761421337,192
2,18.666666666666668,7.499999999999999,15,16,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,165.88,8.61,19.88,55,54,17,31,52,0.6,16.048050761421337,140
1,19.5,8.974358974358974,5,23,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,160.42,8.2,19.65,39,5,17,23,37,0.6,16.048050761421337,175
2,19.33333333333333,7.189655172413794,6,16,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,174.17,8.85,21.1,5,39,17,23,37,0.6,16.048050761421337,139
1,11.333333333333334,10.058823529411764,6,13,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,148.36,7.97,17.4,50,13,17,10,11,0.6,16.048050761421337,114
2,10.166666666666666,11.40983606557377,1,16,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,162.13,8.81,19.4,13,50,17,10,11,0.6,16.048050761421337,116
1,20.5,7.658536585365853,9,16,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,160.42,8.2,19.65,28,5,51,44,26,0.6,8.548050761421337,157
2,20.33333333333333,7.131147540983607,3,18,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,152.0,7.88,17.0,5,28,51,44,26,0.6,8.548050761421337,145
1,21.33333333333333,10.3125,12,29,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,179.57,8.67,22.79,7,2,22,8,6,0.6,24.92805076142133,220
2,20.666666666666668,9.774193548387096,9,25,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,154.15,8.21,18.07,2,7,22,8,6,0.6,24.92805076142133,202
1,20.666666666666668,8.661290322580644,7,20,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,8.66,20.81,164.45,8.45,20.0,67,66,18,71,64,0.6,16.428050761421332,179
2,20.666666666666668,8.080645161290322,10,22,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.5,8.66,20.81,167.5,8.61,20.81,66,67,18,71,64,0.6,16.428050761421332,167
1,20.33333333333333,9.049180327868854,5,20,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,174.17,8.85,21.1,7,39,81,52,6,0.6,30.59805076142132,184
2,18.33333333333333,8.181818181818182,8,19,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,154.15,8.21,18.07,39,7,81,52,6,0.6,30.59805076142132,150
1,20.33333333333333,6.983606557377049,7,16,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,8.31,19.16,152.0,7.88,17.0,29,28,24,40,26,0.6,3.2880507614213457,142
2,17.333333333333332,8.423076923076923,11,19,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,151.36,8.31,19.16,158.07,8.44,19.52,28,29,24,40,26,0.6,3.2880507614213457,146
1,20.0,8.75,2,20,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,163.5,8.23,18.89,162.13,8.81,19.4,32,50,38,42,48,0.6,15.428050761421332,175
2,18.666666666666668,9.535714285714285,12,20,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,163.5,8.23,18.89,171.41,8.91,21.3,50,32,38,42,48,0.6,15.428050761421332,178
1,20.5,10.292682926829269,11,31,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,170.81,9.25,21.27,5,38,17,51,4,0.6,16.048050761421337,211
2,20.33333333333333,8.852459016393443,9,25,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,160.42,8.2,19.65,38,5,17,51,4,0.6,16.048050761421337,180
1,20.0,9.2,4,26,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,7.58,15.07,171.41,8.91,21.3,14,32,79,60,12,0.6,-5.771949238578657,184
2,20.5,7.951219512195122,14,18,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,142.3,7.58,15.07,156.18,8.11,16.71,32,14,79,60,12,0.6,-5.771949238578657,163
1,20.5,12.195121951219512,7,37,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,169.55,8.51,20.05,171.69,8.75,21.15,54,24,72,12,58,0.6,21.478050761421343,250
1,20.166666666666668,8.52892561983471,15,21,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,170.5,8.39,21.38,148.36,7.97,17.4,9,13,15,17,58,0.6,22.42805076142133,172
1,20.5,11.268292682926829,6,35,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,179.57,8.67,22.79,38,2,22,8,58,0.6,24.92805076142133,231
2,20.666666666666668,11.177419354838708,9,30,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.0,8.64,20.9,170.81,9.25,21.27,2,38,22,8,58,0.6,24.92805076142133,231
1,14.333333333333334,12.27906976744186,3,23,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,167.5,8.61,20.81,28,67,51,44,26,0.6,8.548050761421337,176
2,14.166666666666666,12.352941176470589,2,21,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,156.62,8.26,17.23,152.0,7.88,17.0,67,28,51,44,26,0.6,8.548050761421337,175
1,19.33333333333333,6.258620689655173,6,13,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,7.34,14.97,154.15,8.21,18.07,66,7,56,18,6,0.6,-4.471949238578674,121
2,14.833333333333334,8.42696629213483,1,18,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,143.6,7.34,14.97,164.45,8.45,20.0,7,66,56,18,6,0.6,-4.471949238578674,125
1,20.666666666666668,9.193548387096774,10,24,1,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,8.36,16.96,158.2,8.55,18.68,50,12,70,14,48,0.6,-3.11194923857866,190
2,20.666666666666668,7.741935483870967,5,17,0,0,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,144.96,8.36,16.96,162.13,8.81,19.4,12,50,70,14,48,0.6,-3.11194923857866,160
1,20.666666666666668,9.338709677419354,7,23,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,174.17,8.85,21.1,29,39,81,52,27,0.6,30.59805076142132,193
2,20.666666666666668,8.516129032258064,7,20,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,178.67,9.33,23.27,158.07,8.44,19.52,39,29,81,52,27,0.6,30.59805076142132,176
1,20.83333333333333,8.16,9,20,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,177.0,8.91,22.0,14,9,17,16,58,0.6,16.048050761421337,170
2,20.166666666666668,8.429752066115702,5,17,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,156.18,8.11,16.71,9,14,17,16,58,0.6,16.048050761421337,170
1,20.33333333333333,8.114754098360656,16,19,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,163.5,8.23,18.89,156.18,8.11,16.71,32,14,38,42,30,0.6,15.428050761421332,165
2,19.5,7.333333333333333,5,18,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,163.5,8.23,18.89,171.41,8.91,21.3,14,32,38,42,30,0.6,15.428050761421332,143
1,11.833333333333334,8.366197183098592,4,13,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,169.55,8.51,20.05,151.92,8.01,18.46,24,55,72,12,58,0.6,21.478050761421343,99
1,20.166666666666668,9.768595041322314,3,26,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,170.5,8.39,21.38,158.2,8.55,18.68,13,12,15,17,11,0.6,22.42805076142133,197
2,21.166666666666668,7.889763779527558,7,21,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,170.5,8.39,21.38,148.36,7.97,17.4,12,13,15,17,11,0.6,22.42805076142133,167
1,20.5,11.024390243902438,5,34,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,8.7,21.25,179.57,8.67,22.79,67,2,30,39,64,0.6,25.538050761421346,226
2,19.0,9.263157894736842,10,21,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,173.61,8.7,21.25,167.5,8.61,20.81,2,67,30,39,64,0.6,25.538050761421346,176
1,10.166666666666666,9.737704918032788,3,13,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,9.04,20.76,165.88,8.61,19.88,50,54,35,42,52,0.6,23.06805076142132,99
2,7.833333333333333,13.02127659574468,16,15,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,171.14,9.04,20.76,162.13,8.81,19.4,54,50,35,42,52,0.6,23.06805076142132,102
1,20.666666666666668,9.048387096774192,8,25,1,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,164.45,8.45,20.0,38,66,17,51,63,0.6,16.048050761421337,187
2,13.833333333333334,13.662650602409638,6,30,0,1,25.0,120.0,0.0,0.0,30.0,7.0,0.0,0.0,6,4,1,1,164.12,8.51,20.33,170.81,9.25,21.27,66,38,17,51,63,0.6,16.048050761421337,189
